num objects,r std,r var,r mean,r min,r max,snr std,snr var,snr mean,snr min,snr max,noise std,noise var,noise mean,noise min,noise max,enviroment,object,height
2,0.8070999999999999,0.6514104099999999,2.0286999999999997,1.2216,2.8358,2.5,6.25,228.5,226.0,231.0,41.0,1681.0,583.0,542.0,624.0,lablight,dime,53.5 
2,0.8070999999999999,0.6514104099999999,2.0286999999999997,1.2216,2.8358,3.0,9.0,229.0,226.0,232.0,41.0,1681.0,582.0,541.0,623.0,lablight,dime,53.5 
2,0.8070999999999999,0.6514104099999999,2.0286999999999997,1.2216,2.8358,3.0,9.0,228.0,225.0,231.0,40.5,1640.25,583.5,543.0,624.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,3.0,9.0,227.0,224.0,230.0,41.0,1681.0,584.0,543.0,625.0,lablight,dime,53.5 
2,0.8070999999999999,0.6514104099999999,2.0286999999999997,1.2216,2.8358,4.0,16.0,228.0,224.0,232.0,39.0,1521.0,583.0,544.0,622.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,3.5,12.25,226.5,223.0,230.0,40.5,1640.25,584.5,544.0,625.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,1.0,1.0,227.0,226.0,228.0,42.0,1764.0,584.0,542.0,626.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,0.5,0.25,228.5,228.0,229.0,42.5,1806.25,582.5,540.0,625.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,2.5,6.25,227.5,225.0,230.0,41.5,1722.25,583.5,542.0,625.0,lablight,dime,53.5 
2,0.8070999999999999,0.6514104099999999,2.0286999999999997,1.2216,2.8358,3.5,12.25,227.5,224.0,231.0,40.5,1640.25,583.5,543.0,624.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,4.5,20.25,226.5,222.0,231.0,40.5,1640.25,583.5,543.0,624.0,lablight,dime,53.5 
4,0.6422427987140067,0.4124758125000001,1.7342499999999998,1.2216,2.8359,34.853263835686896,1214.75,190.5,156.0,232.0,28.021197333447407,785.1875,581.25,544.0,623.0,lablight,dime,53.5 
4,0.6421999158167182,0.41242073187499995,1.734225,1.2216,2.8358,32.87476235655552,1080.75,192.5,160.0,232.0,26.547127904916568,704.75,580.5,548.0,622.0,lablight,dime,53.5 
4,0.6422427987140067,0.4124758125000001,1.7342499999999998,1.2216,2.8359,27.52612395525385,757.6875,200.25,173.0,233.0,26.888659319497503,723.0,584.0,545.0,621.0,lablight,dime,53.5 
4,0.6422427987140067,0.4124758125000001,1.7342499999999998,1.2216,2.8359,34.18332927027442,1168.5,193.0,159.0,232.0,27.931836674304108,780.1875,583.25,544.0,623.0,lablight,dime,53.5 
4,0.6422427987140067,0.4124758125000001,1.7342499999999998,1.2216,2.8359,23.66960075708925,560.25,202.5,179.0,230.0,28.81405906844782,830.25,579.5,545.0,625.0,lablight,dime,53.5 
4,0.6422542618581835,0.41249053687500004,1.734225,1.2216,2.8359,37.7516555928346,1425.1875,187.75,150.0,226.0,30.553232234904378,933.5,588.0,542.0,628.0,lablight,dime,53.5 
4,0.6422113787531329,0.41243545499999995,1.7342,1.2216,2.8358,31.0,961.0,197.0,166.0,228.0,31.123744954616242,968.6875,578.75,540.0,627.0,lablight,dime,53.5 
4,0.6429378133808898,0.4133690318749999,1.734225,1.2216,2.8358,32.00390601161052,1024.25,196.5,157.0,228.0,29.78674201721296,887.25,580.5,543.0,626.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,2.0,4.0,230.0,228.0,232.0,40.5,1640.25,585.5,545.0,626.0,lablight,dime,53.5 
4,0.6422427987140067,0.4124758125000001,1.7342499999999998,1.2216,2.8359,41.716303767232304,1740.25,190.5,149.0,238.0,29.736341402398512,884.25,587.5,544.0,628.0,lablight,dime,53.5 
