num objects,r std,r var,r mean,r min,r max,snr std,snr var,snr mean,snr min,snr max,noise std,noise var,noise mean,noise min,noise max,enviroment,object,height
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,46.77843757782235,2188.222222222222,174.33333333333334,114.0,228.0,56.50368719532086,3192.6666666666665,529.0,472.0,606.0,dark,dime,7 
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,46.233705838441665,2137.555555555555,172.66666666666666,114.0,227.0,55.83507459971336,3117.555555555556,530.6666666666666,475.0,607.0,dark,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,24.5,600.25,202.5,178.0,227.0,65.5,4290.25,541.5,476.0,607.0,dark,dime,7 
4,1.0338499779344197,1.0688457768750002,1.788775,0.2181,2.8795,46.789421881446664,2189.25,158.5,114.0,225.0,52.45176355471759,2751.1875,519.75,474.0,608.0,dark,dime,7 
3,0.9467312759642457,0.8963001088888888,1.4252333333333331,0.2182,2.5305,44.96912521077347,2022.222222222222,172.66666666666666,116.0,226.0,58.86141916966211,3464.6666666666665,525.0,478.0,608.0,dark,dime,7 
3,0.9467312759642457,0.8963001088888888,1.4252333333333331,0.2182,2.5305,44.96912521077347,2022.222222222222,172.66666666666666,116.0,226.0,58.86141916966211,3464.6666666666665,525.0,478.0,608.0,dark,dime,7 
3,1.1809153690628678,1.3945611088888892,1.8760666666666665,0.2182,2.8795,42.551929059287865,1810.6666666666667,172.0,118.0,222.0,57.879184513951124,3350.0,531.0,476.0,611.0,dark,dime,7 
3,1.1809153690628678,1.3945611088888892,1.8760666666666665,0.2182,2.8795,42.551929059287865,1810.6666666666667,172.0,118.0,222.0,57.879184513951124,3350.0,531.0,476.0,611.0,dark,dime,7 
2,1.15615,1.3366828225,1.37435,0.2182,2.5305,28.0,784.0,194.0,166.0,222.0,62.5,3906.25,548.5,486.0,611.0,dark,dime,7 
3,1.1809153690628678,1.3945611088888892,1.8760666666666665,0.2182,2.8795,45.02838610871542,2027.5555555555557,170.33333333333334,113.0,223.0,56.546932326657256,3197.555555555555,533.3333333333334,478.0,611.0,dark,dime,7 
3,1.1809153690628678,1.3945611088888892,1.8760666666666665,0.2182,2.8795,45.02838610871542,2027.5555555555557,170.33333333333334,113.0,223.0,56.546932326657256,3197.555555555555,533.3333333333334,478.0,611.0,dark,dime,7 
3,1.1809153690628678,1.3945611088888892,1.8760666666666665,0.2182,2.8795,44.0933353492591,1944.222222222222,170.33333333333334,116.0,224.0,54.6280351305282,2984.2222222222226,533.3333333333334,482.0,609.0,dark,dime,7 
