num objects,r std,r var,r mean,r min,r max,snr std,snr var,snr mean,snr min,snr max,noise std,noise var,noise mean,noise min,noise max,enviroment,object,height
4,1.207706839427516,1.45855581,1.5052,0.2181,2.8795,40.73312534044006,1659.1875,163.25,117.0,222.0,55.14696274501434,3041.1875,547.75,476.0,613.0,lablight,dime,7 
3,0.9900143747553478,0.9801284622222223,1.1634333333333333,0.2181,2.5305,29.769484749021476,886.2222222222222,176.33333333333334,137.0,209.0,64.78854494087327,4197.555555555556,537.3333333333334,473.0,626.0,lablight,dime,7 
3,0.9900143747553478,0.9801284622222223,1.1634333333333333,0.2181,2.5305,29.769484749021476,886.2222222222222,176.33333333333334,137.0,209.0,64.78854494087327,4197.555555555556,537.3333333333334,473.0,626.0,lablight,dime,7 
3,0.9900143747553478,0.9801284622222223,1.1634333333333333,0.2181,2.5305,29.769484749021476,886.2222222222222,176.33333333333334,137.0,209.0,64.78854494087327,4197.555555555556,537.3333333333334,473.0,626.0,lablight,dime,7 
4,0.9593433848210973,0.92033973,1.2216,0.2181,2.5305,38.84826250940961,1509.1875,166.25,112.0,217.0,66.2848964697087,4393.6875,533.25,467.0,618.0,lablight,dime,7 
3,0.9600796216981173,0.92175288,1.4979000000000002,0.2181,2.5305,46.26733909213568,2140.6666666666665,176.0,115.0,227.0,67.6773390598524,4580.222222222223,512.3333333333334,462.0,608.0,lablight,dime,7 
3,0.9600796216981173,0.92175288,1.4979000000000002,0.2181,2.5305,46.26733909213568,2140.6666666666665,176.0,115.0,227.0,67.6773390598524,4580.222222222223,512.3333333333334,462.0,608.0,lablight,dime,7 
5,0.7457326582629998,0.5561171976000001,1.53572,0.2181,2.5304,46.99617005671845,2208.64,153.4,113.0,228.0,56.458834561120725,3187.6,496.0,460.0,607.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,24.0,576.0,206.0,182.0,230.0,66.0,4356.0,539.0,473.0,605.0,lablight,dime,7 
3,0.9600882054385536,0.9217693622222223,1.4979333333333333,0.2181,2.5305,49.17316341257699,2418.0,175.0,112.0,232.0,62.94441992742486,3962.0,515.0,469.0,604.0,lablight,dime,7 
3,0.9600882054385536,0.9217693622222223,1.4979333333333333,0.2181,2.5305,49.17316341257699,2418.0,175.0,112.0,232.0,62.94441992742486,3962.0,515.0,469.0,604.0,lablight,dime,7 
2,1.15615,1.3366828225000003,1.3742500000000002,0.2181,2.5304,25.5,650.25,205.5,180.0,231.0,66.0,4356.0,539.0,473.0,605.0,lablight,dime,7 
5,0.7437836551040901,0.5532141256,1.50952,0.2181,2.5304,49.240633627117354,2424.6400000000003,151.4,112.0,232.0,51.24685356195052,2626.2400000000007,502.6,465.0,603.0,lablight,dime,7 
4,0.8382973141284661,0.7027423868750002,1.559725,0.2181,2.5304,49.73429400323282,2473.5,160.0,113.0,230.0,60.06662967072483,3608.0,502.0,466.0,606.0,lablight,dime,7 
3,0.9600796216981173,0.92175288,1.4979000000000002,0.2181,2.5305,49.13473539383541,2414.222222222222,175.66666666666666,113.0,233.0,62.24682053459973,3874.6666666666665,515.0,469.0,603.0,lablight,dime,7 
3,0.9600796216981173,0.92175288,1.4979000000000002,0.2181,2.5305,49.13473539383541,2414.222222222222,175.66666666666666,113.0,233.0,62.24682053459973,3874.6666666666665,515.0,469.0,603.0,lablight,dime,7 
4,0.8211118845047854,0.6742247268750001,1.450625,0.2181,2.5305,51.64966117991482,2667.6875,159.25,112.0,236.0,49.7914400273782,2479.1875,514.25,477.0,600.0,lablight,dime,7 
4,0.8210813308527969,0.6741745518750002,1.450625,0.2181,2.5304,49.53471005264894,2453.6875,163.25,118.0,237.0,51.227434056372566,2624.25,510.5,475.0,599.0,lablight,dime,7 
6,0.6846646105129788,0.4687656288888889,1.5488333333333335,0.2181,2.5305,45.88300338905464,2105.25,147.5,113.0,235.0,47.36383993441974,2243.3333333333335,495.0,467.0,600.0,lablight,dime,7 
2,1.15615,1.3366828225000003,1.3742500000000002,0.2181,2.5304,28.5,812.25,208.5,180.0,237.0,62.0,3844.0,537.0,475.0,599.0,lablight,dime,7 
4,0.82111420795161,0.6742285425,1.45065,0.2181,2.5305,51.93926741878441,2697.6875,160.25,113.0,238.0,50.02249493977684,2502.25,511.5,478.0,598.0,lablight,dime,7 
4,0.82111420795161,0.6742285425,1.45065,0.2181,2.5305,48.99744891318323,2400.75,161.5,117.0,235.0,51.154178714939796,2616.75,511.5,478.0,600.0,lablight,dime,7 
4,0.82111420795161,0.6742285425,1.45065,0.2181,2.5305,50.28108491271842,2528.1875,159.75,114.0,235.0,49.60594722409804,2460.75,515.5,479.0,601.0,lablight,dime,7 
4,0.82111420795161,0.6742285425,1.45065,0.2181,2.5305,47.567714891510185,2262.6875,162.75,120.0,235.0,51.85737652446371,2689.1875,511.25,478.0,601.0,lablight,dime,7 
4,0.8211118845047854,0.6742247268750001,1.450625,0.2181,2.5305,50.07993610219566,2508.0,161.0,115.0,235.0,50.97057974949863,2598.0,512.0,476.0,600.0,lablight,dime,7 
5,0.7437899907904112,0.5532235504,1.50954,0.2181,2.5304,48.27421672072992,2330.4,152.0,113.0,236.0,48.95058733049074,2396.1600000000003,502.8,468.0,600.0,lablight,dime,7 
4,0.8210766814829172,0.674166916875,1.450675,0.2182,2.5305,50.363677387577646,2536.5,159.0,113.0,234.0,50.71735403192876,2572.25,514.5,478.0,602.0,lablight,dime,7 
4,1.1264822080263852,1.268962165,1.6034000000000002,0.2182,2.8795,49.97249243333776,2497.25,160.5,112.0,234.0,47.25727457228146,2233.25,523.5,476.0,601.0,lablight,dime,7 
3,0.983972737878895,0.9682023488888888,1.1780333333333333,0.2182,2.5305,41.23913998456644,1700.6666666666667,181.0,131.0,232.0,56.75874871379351,3221.555555555556,523.3333333333334,475.0,603.0,lablight,dime,7 
3,0.983972737878895,0.9682023488888888,1.1780333333333333,0.2182,2.5305,41.23913998456644,1700.6666666666667,181.0,131.0,232.0,56.75874871379351,3221.555555555556,523.3333333333334,475.0,603.0,lablight,dime,7 
6,0.7368208805401758,0.54290501,1.3816,0.2182,2.5305,44.63556130859489,1992.3333333333333,147.0,116.0,231.0,46.93878992901287,2203.25,503.5,463.0,604.0,lablight,dime,7 
6,0.7446733946652198,0.5545384647222221,1.2216166666666666,0.2182,2.5305,44.1452778398274,1948.8055555555559,146.83333333333334,114.0,231.0,42.76453619011384,1828.8055555555559,510.8333333333333,475.0,604.0,lablight,dime,7 
6,0.730663501361757,0.5338691522222222,1.3888666666666667,0.2182,2.5305,42.207490119909075,1781.472222222222,150.16666666666666,118.0,230.0,47.42713709821977,2249.3333333333335,502.0,463.0,605.0,lablight,dime,7 
6,0.7306553741904136,0.5338572758333333,1.38885,0.2182,2.5305,42.59107887809371,1814.0,151.0,118.0,232.0,46.90297313485456,2199.888888888889,501.6666666666667,463.0,603.0,lablight,dime,7 
3,0.9840185544772799,0.9682925155555555,1.1779666666666666,0.2181,2.5305,36.01234356285202,1296.888888888889,186.33333333333334,149.0,235.0,54.135632135098106,2930.6666666666665,525.0,479.0,601.0,lablight,dime,7 
3,0.9840185544772799,0.9682925155555555,1.1779666666666666,0.2181,2.5305,36.01234356285202,1296.888888888889,186.33333333333334,149.0,235.0,54.135632135098106,2930.6666666666665,525.0,479.0,601.0,lablight,dime,7 
5,0.7811333791357273,0.6101693559999999,1.3176,0.2182,2.5305,42.3433583930231,1792.9599999999998,158.8,118.0,232.0,46.47838207166854,2160.24,510.6,480.0,603.0,lablight,dime,7 
5,0.7811197511265479,0.6101480656,1.31762,0.2182,2.5305,41.86358799720826,1752.56,158.2,117.0,229.0,48.01832983351253,2305.7599999999998,511.8,478.0,607.0,lablight,dime,7 
4,1.1265105289676614,1.2690259718750003,1.6033250000000001,0.2181,2.8795,44.03691633164157,1939.25,166.5,114.0,233.0,46.756684014159944,2186.1875,524.25,480.0,602.0,lablight,dime,7 
5,1.00802814921013,1.0161207496000002,1.5880800000000002,0.2181,2.8795,47.77614467493166,2282.5600000000004,153.2,113.0,237.0,42.53187040326348,1808.9600000000003,518.2,479.0,599.0,lablight,dime,7 
4,0.8315488180948849,0.6914734368750001,1.505175,0.2181,2.5305,51.212791370906544,2622.75,163.5,114.0,238.0,53.72324915713866,2886.1875,505.25,465.0,597.0,lablight,dime,7 
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,48.595838870787645,2361.555555555555,174.33333333333334,114.0,233.0,51.52561391083942,2654.8888888888887,532.3333333333334,479.0,602.0,lablight,dime,7 
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,48.595838870787645,2361.555555555555,174.33333333333334,114.0,233.0,51.52561391083942,2654.8888888888887,532.3333333333334,479.0,602.0,lablight,dime,7 
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,48.595838870787645,2361.555555555555,174.33333333333334,114.0,233.0,51.52561391083942,2654.8888888888887,532.3333333333334,479.0,602.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,29.5,870.25,203.5,174.0,233.0,60.5,3660.25,541.5,481.0,602.0,lablight,dime,7 
4,1.0243111011186983,1.049213231875,1.843325,0.2181,2.8795,52.12245197609184,2716.75,162.5,114.0,238.0,52.346800284258066,2740.1875,513.25,467.0,597.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,28.5,812.25,211.5,183.0,240.0,62.0,3844.0,534.0,472.0,596.0,lablight,dime,7 
5,0.917013789209301,0.8409142896000003,1.8236800000000002,0.2181,2.8795,50.8668851021959,2587.4399999999996,151.6,112.0,238.0,50.269672765992816,2527.04,505.4,468.0,598.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,32.5,1056.25,209.5,177.0,242.0,57.5,3306.25,535.5,478.0,593.0,lablight,dime,7 
5,0.7438174415809299,0.5532643864,1.50956,0.2181,2.5305,51.909921980291976,2694.64,153.6,113.0,241.0,47.49147291883039,2255.44,500.4,467.0,594.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,31.5,992.25,209.5,178.0,241.0,59.5,3540.25,535.5,476.0,595.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,30.5,930.25,212.5,182.0,243.0,59.5,3540.25,532.5,473.0,592.0,lablight,dime,7 
4,0.82111420795161,0.6742285425,1.45065,0.2181,2.5305,54.50860023886139,2971.1875,162.75,113.0,244.0,47.399894514650555,2246.75,509.5,473.0,591.0,lablight,dime,7 
5,0.9305960691943632,0.8660090440000001,1.7364000000000002,0.2181,2.8795,52.60570311287551,2767.36,152.2,113.0,245.0,41.39565194558482,1713.6,513.0,477.0,591.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,30.0,900.0,210.0,180.0,240.0,60.0,3600.0,536.0,476.0,596.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,33.5,1122.25,207.5,174.0,241.0,57.5,3306.25,537.5,480.0,595.0,lablight,dime,7 
2,1.15615,1.3366828225000003,1.3742500000000002,0.2181,2.5304,30.0,900.0,211.0,181.0,241.0,61.5,3782.25,533.5,472.0,595.0,lablight,dime,7 
4,0.82111420795161,0.6742285425,1.45065,0.2181,2.5305,53.89515284327525,2904.6875,161.75,113.0,243.0,46.73529180394619,2184.1875,512.75,476.0,593.0,lablight,dime,7 
2,1.15615,1.3366828225000003,1.3742500000000002,0.2181,2.5304,31.5,992.25,210.5,179.0,242.0,59.5,3540.25,534.5,475.0,594.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,30.0,900.0,211.0,181.0,241.0,61.0,3721.0,534.0,473.0,595.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,31.5,992.25,211.5,180.0,243.0,59.5,3540.25,532.5,473.0,592.0,lablight,dime,7 
3,0.9840185544772799,0.9682925155555555,1.1779666666666666,0.2181,2.5305,53.96295025292817,2912.0,179.0,115.0,247.0,47.541794478355804,2260.222222222222,521.6666666666666,479.0,588.0,lablight,dime,7 
3,0.9840185544772799,0.9682925155555555,1.1779666666666666,0.2181,2.5305,53.96295025292817,2912.0,179.0,115.0,247.0,47.541794478355804,2260.222222222222,521.6666666666666,479.0,588.0,lablight,dime,7 
2,1.15615,1.3366828225,1.37435,0.2182,2.5305,36.0,1296.0,212.0,176.0,248.0,55.5,3080.25,532.5,477.0,588.0,lablight,dime,7 
3,0.9839860398738727,0.9682285266666666,1.178,0.2182,2.5305,55.154328932550705,3042.0,178.0,112.0,247.0,47.525431788324305,2258.6666666666665,522.0,478.0,588.0,lablight,dime,7 
3,0.9839860398738727,0.9682285266666666,1.178,0.2182,2.5305,55.154328932550705,3042.0,178.0,112.0,247.0,47.525431788324305,2258.6666666666665,522.0,478.0,588.0,lablight,dime,7 
3,0.9839860398738727,0.9682285266666666,1.178,0.2182,2.5305,53.907327887774215,2906.0,178.0,113.0,245.0,48.76018412142796,2377.555555555555,522.3333333333334,477.0,590.0,lablight,dime,7 
3,0.9839860398738727,0.9682285266666666,1.178,0.2182,2.5305,53.907327887774215,2906.0,178.0,113.0,245.0,48.76018412142796,2377.555555555555,522.3333333333334,477.0,590.0,lablight,dime,7 
3,0.9839860398738727,0.9682285266666666,1.178,0.2182,2.5305,53.485200445232195,2860.6666666666665,179.0,113.0,244.0,50.20624131187941,2520.6666666666665,522.0,473.0,591.0,lablight,dime,7 
3,0.9839402228907113,0.9681383622222225,1.1779666666666666,0.2182,2.5304,51.05770156292672,2606.888888888889,181.33333333333334,120.0,245.0,49.53337819648035,2453.555555555555,521.3333333333334,475.0,590.0,lablight,dime,7 
3,0.9839402228907113,0.9681383622222225,1.1779666666666666,0.2182,2.5304,51.05770156292672,2606.888888888889,181.33333333333334,120.0,245.0,49.53337819648035,2453.555555555555,521.3333333333334,475.0,590.0,lablight,dime,7 
3,0.9839269214055824,0.968112186666667,1.1780000000000002,0.2182,2.5304,51.873778432738916,2690.888888888889,182.33333333333334,120.0,247.0,48.780688346471244,2379.555555555555,520.6666666666666,474.0,588.0,lablight,dime,7 
3,0.9839269214055824,0.968112186666667,1.1780000000000002,0.2182,2.5304,51.873778432738916,2690.888888888889,182.33333333333334,120.0,247.0,48.780688346471244,2379.555555555555,520.6666666666666,474.0,588.0,lablight,dime,7 
5,0.8112553891346423,0.6581353064,1.40486,0.2182,2.5305,51.48825108701985,2651.0400000000004,156.6,114.0,246.0,47.41729642229721,2248.4,497.0,465.0,589.0,lablight,dime,7 
3,0.9839860398738727,0.9682285266666666,1.178,0.2182,2.5305,49.84197249529981,2484.222222222222,182.66666666666666,123.0,245.0,50.20624131187941,2520.6666666666665,521.0,472.0,590.0,lablight,dime,7 
3,0.9839860398738727,0.9682285266666666,1.178,0.2182,2.5305,49.84197249529981,2484.222222222222,182.66666666666666,123.0,245.0,50.20624131187941,2520.6666666666665,521.0,472.0,590.0,lablight,dime,7 
3,0.9839860398738727,0.9682285266666666,1.178,0.2182,2.5305,50.76306618880393,2576.888888888889,182.33333333333334,123.0,247.0,48.30688931773144,2333.5555555555557,520.6666666666666,477.0,588.0,lablight,dime,7 
3,0.9839860398738727,0.9682285266666666,1.178,0.2182,2.5305,50.76306618880393,2576.888888888889,182.33333333333334,123.0,247.0,48.30688931773144,2333.5555555555557,520.6666666666666,477.0,588.0,lablight,dime,7 
5,0.7811615284945873,0.6102133336,1.31758,0.2181,2.5305,52.10988389931415,2715.44,155.4,113.0,247.0,40.79509774470458,1664.2400000000002,508.4,473.0,588.0,lablight,dime,7 
4,0.8654833544759829,0.7490614368749999,1.265225,0.2181,2.5305,53.0253477122027,2811.6875,168.25,115.0,249.0,43.91113184603649,1928.1875,511.75,472.0,586.0,lablight,dime,7 
5,0.7975208496334125,0.6360395056000001,1.36122,0.2181,2.5304,52.636109278707146,2770.5600000000004,156.2,112.0,248.0,43.8935074925666,1926.6399999999999,502.6,466.0,587.0,lablight,dime,7 
